restId,name,cuisine,aggregate_rating,rating_votes,dining_rating,dining_review_count,delivery_rating,delivery_review_count,timing,people_say,top_dishes,address,location_longitude,location_latitude,url,cost_for_two
19457756,Cafe From The Tree,"Italian, Pizza, Fast Food, Beverages, Shake",4.1,160,4.1,160.0,3.6,149,12noon – 10pm (Today),"Ambience is Delightful, Great Place for Family, Best Staff, Comforting Atmosphere, Fantastic Decoration, Very Affordable","Pesto Pasta, Milkshakes, Pizzas, Garlic Bread","Survey 16, Shop D-7, Athashri, Dhankude Vasti, Opposite 24K Sereno, Pancard Club Road, Baner, Pune",73.7796843052,18.5535456775,https://www.zomato.com/pune/cafe-from-the-tree-baner,₹700 for two people (approx.)
10981,Nawab Asia,"North Indian, Chinese, Mughlai, Biryani, Desserts, Beverages",4.3,1187,4.3,1187.0,4.1,1021,Opens at 6:30pm,"Themed Decor, Courteous Service, Decent Ambience, Beautiful Ambience, Server, Amazing Ambience","Drunken Chicken, Mughlai Food, Paneer Makhani, Kulfi, Kababs, Buffet","1st Floor, San Mahu Complex, Camp Area, Pune",73.8778437674,18.5225234908,https://www.zomato.com/pune/nawab-asia-camp-area,"₹1,300 for two people (approx.) Without alcohol"
6503933,Lazeez By Hyderabadi Delicacies,"Mughlai, North Indian, Biryani, Chinese, Rolls, Desserts, Beverages",3.9,768,3.9,768.0,3.8,12K,12noon – 12midnight (Today),"Seating Area, Good Quantity, Amazing Food, Good Taste, Great Taste, Main Course","Mutton Hyderabadi Dum Biryani, Kababs, Butter Naan, Tandoori Chicken","Shop 7, Nyati Millennium, Dutta Mandir Chowk, Viman Nagar, Pune",73.9162942395,18.5636625661,https://www.zomato.com/pune/lazeez-by-hyderabadi-delicacies-viman-nagar,₹700 for two people (approx.)
6503653,Global Punjab,"North Indian, Mughlai, Chinese, Malwani, Desserts",4.2,1021,4.2,1021.0,4.0,8804,Opens at 7pm,"Professional Behaviour, Serving Size, Good Hospitality, Relaxed Atmosphere, Good Value, Best Restaurant","Tangdi Mumtaz, Authentic Punjabi Food, Sea Food, Paneer Butter Masala, Dal Makhni, Masala Papad","Shop 2 & 3, Ganga Constella, Near EON Free IT Park, Kharadi, Pune",73.9496545494,18.5563576797,https://www.zomato.com/pune/global-punjab-kharadi,₹900 for two people (approx.)
19871672,Log House Restaurant,"North Indian, Mughlai, Maharashtrian, Biryani, Chinese, Beverages",3.8,56,3.8,56.0,4.0,53,5:30am – 11:30pm (Today),"Open Seating Area, Comforting Atmosphere, Fair Prices, Appetizers, Served Quickly, Proper Packaging","Diwani Handi, Chai, Naan, Tea, Biryani, Chicken","Shop 2, Atharva Residency, Baner, Pune",73.7945645,18.5556482,https://www.zomato.com/pune/log-house-restaurant-baner,₹700 for two people (approx.)
18382838,Nawab Asia,"North Indian, Chinese, Mughlai, Biryani, Desserts, Beverages",4.3,1331,4.3,1331.0,4.0,4015,Opens at 6:30pm,"Classy Ambience, Gastronomical Experience, Comfortable Seating, Great Restaurant, Fancy Crowd, Good Value","Lalla Mussa Dal, Paneer Kali Mirch, Crab Meat Soup, Karari Roti, Galouti Kebab, Crispy Corn","Unit 5/6/7/8, Ground Floor, Cummin India Office Complex, Balewadi High Street, Baner, Pune",73.7747037783,18.5694826042,https://www.zomato.com/pune/nawab-asia-1-baner,"₹1,300 for two people (approx.) Without alcohol"
18671342,Basilio,"Italian, Pizza, Pasta, Burger, Fast Food, Beverages",4.1,318,4.1,318.0,3.6,740,12:30pm – 11pm (Today),"Good for Large Groups, Relaxed Atmosphere, Good Options, Cozy Place, Perfect Presentation, Contactless Delivery","Paneer Peri Peri, Classic Margherita, Peri Peri Sauce, Paneer Pizza, Thin Crust Pizza, Salsa","Shop 3, 137/1 And 138/1A/2, Radha Apartment, Aundh, Pune",73.8055733219,18.5578362905,https://www.zomato.com/pune/basilio-aundh,₹500 for two people (approx.)
18564420,Riwaayat,"North Indian, Chinese, Mughlai, Beverages",3.9,260,3.9,260.0,4.0,1788,11am – 11:30pm (Today),"Comfortable Seating Area, Family Place, Packed on Weekends, Food Quantity, Family Crowd, Decor","Lahori Chicken, Masala Papad, Raita, Kebabs, Naan","Shop 1-3, Near Ramkrishna More Auditorium, Chinchwad, Pune",73.7861430645,18.6335632929,https://www.zomato.com/pune/riwaayat-chinchwad,₹800 for two people (approx.)
19490741,Witcher's Den,"Cafe, Continental, North Indian, Desserts, Fast Food, Beverages",3.9,54,3.9,54.0,4.1,47,12noon – 11pm (Today),"Quick Serving, Awesome Spot to Hangout, Cashless Payments, Economical Price, Comforting Atmosphere, Excellent Location","Black Buns, Chicken Burger, Burgers, Fries, Cake, Pasta","Shop 1, Ground Floor, Building C-1, Rakshalekha CHS, Lane 5, Koregaon Park, Pune",73.8971144333,18.5345234774,https://www.zomato.com/pune/witchers-den-koregaon-park,₹500 for two people (approx.)
18292670,Elephant & Co.,"Continental, Modern Indian, Asian, Italian, Finger Food, Beverages",4.5,1580,4.5,1580.0,4.1,494,11am – 12midnight (Today),"Great Food Great Service, Good Food Good Quality, Shack, Efficient Service, Great Vibe, Live Band","Crispy Pita Bread, Mushroom Crepes, Lotus Stem Honey Chilli, Sweet Potato Fries, Farmhouse Pizza, Lamb Chops","18, Survey 213, 214 & 215/2, Yerwada, Kalyani Nagar, Pune",73.90072,18.54701,https://www.zomato.com/pune/elephant-co-kalyani-nagar,"₹1,500 for two people (approx.) with alcohol"
6507762,Spring Onion,"Chinese, Thai, Seafood, North Indian",4.2,679,4.2,679.0,4.2,3982,Opens at 6:30pm,"Chinese Restaurant, Cosy Place, Cozy, Decent Ambience, Reasonable Prices, Prompt Service","Pad Thai, Burnt Garlic Noodles, Thai Red Curry, Chicken Momos, Dumplings, Manchow Soup","4/B, Millenium Towers, Bhandarkar Road, Deccan Gymkhana, Pune",73.8381879777,18.5181432923,https://www.zomato.com/pune/spring-onion-deccan-gymkhana,₹600 for two people (approx.)
18890430,The Barkhana,"Bar Food, Mughlai, Chinese, North Indian, Fast Food, Desserts, Beverages",4.6,1903,4.6,1903.0,4.0,40,12noon – 3am (Today),"Service was Great, Ambience was Lovely, Price Vs Portion Ratio, Live Entertainment, Kid Friendly, Vintage Decor","Bang Bang Prawns, Butter Chicken Naanza, Mexican Cheese Fries, Bloody Mary, Malai Soya Chaap, Cocktail","Shop 215, 216 & 217, Survey 164, Floor 1, The Address Commercia Building, Near Hinjawadi Flyover, Wakad, Pune",73.7566558644,18.5939130278,https://www.zomato.com/pune/the-barkhana-wakad,"₹1,700 for two people (approx.) with alcohol"
18938882,TAKHT - The Rooftop Lounge,"North Indian, Chinese, Finger Food, Seafood, Beverages",3.6,246,3.6,246.0,4.1,201,11am – 12midnight (Today),"No Cover Charge, Efficient Service, Good View, Rooftop Ambience, Communication, Decoration","Chicken Schezwan Dry, Mocktails, Sea Food, Prawns, Chicken","Plot G P 154, ERC Gate, Chikhali, Opposite Pimpri Tata Motors, Chinchwad, Pune",73.8093649596,18.6512675529,https://www.zomato.com/pune/takht-the-rooftop-lounge-chinchwad,"₹1,800 for two people (approx.) with alcohol"
19214723,Beer & Beans,"Cafe, Italian, Beverages, Coffee, Desserts",4.1,157,4.1,157.0,4.1,1021,8:30am – 11pm (Today),"Trained Staff, Variety of Pizza, Weekend Brunch, Outdoor Seating, Good Wifi, Food Presentation","Almond Croissant, Blueberry Cheesecake, Tiramisu, Hot Chocolate, Garlic Bread, Dessert","Shop 16 - 19, Ground Floor, The Clover Hills Plaza, NIBM Road, Pune",73.9017359,18.4671175,https://www.zomato.com/pune/beer-beans-nibm-road,"₹1,100 for two people (approx.)"
6505472,Lal Mirchi,"North Indian, Chinese, Biryani, Kebab, Beverages, Seafood",4.1,448,4.1,448.0,3.7,4726,Opens at 6:30pm,"Peaceful Ambience, Tandoori, Cozy Place, Good Quantity, Decent Place, Reasonable Price","Paneer Musallam, Diwani Handi, Soya Chaap, Laccha Paratha, Masala Papad, Tandoori Chicken","Shop 10, Survey 37/8, Wing C, Triose Building, Pimple Saudagar, Pune",73.8082511723,18.5947071469,https://www.zomato.com/pune/lal-mirchi-pimple-saudagar,₹600 for two people (approx.)
18304310,Terttulia Bistro,"European, Finger Food, Continental",4.2,917,4.2,917.0,4.1,826,11am – 11pm (Today),"Good Bartenders, Breakfast Menu, Cozy Ambience, Fancy Crowd, Good Options, Server","Karari Roti, Mezze Platter, Bao, Ravioli, Sangria, Spaghetti","Shop 2, Balewadi High Street, Panchshil Business Park, Balewadi Baner Link Road, Near Baner, Pune",73.774699755,18.5693097095,https://www.zomato.com/pune/terttulia-bistro-baner,"₹1,700 for two people (approx.) Without alcohol"
18624876,Urbo,"Continental, North Indian, Mughlai, Chinese, Fast Food, Beverages",4.2,1014,4.2,1014.0,3.7,78,11:30am – 12midnight (Today),"Music and Feel, Valet Service, Great Interiors, Ambience was Super Cool, Lovely Ambience, Dance Floor","Basil Cooler, Veg Alfredo Pasta, Spring Roll, Chole, Thin Crust Pizza, Kulcha","Plot 2, Survey 87/1A, Shreenath Nagar, Near Ganraj Mangal Karyalay Chowk, Baner, Pune",73.7768223882,18.5618728454,https://www.zomato.com/pune/urbo-baner,"₹1,700 for two people (approx.) with alcohol"
11211,Basho's,"North Indian, Chinese, Mughlai, Beverages",4.3,1352,4.3,1352.0,3.5,77,11am – 1:30am (Today),"Romantic Place, Light Music, Comfortable Seating, Cozy Ambiance, Calm, Seating Arrangements","Tawa Veg, Sizzlers, Chicken Tikka Masala, Iced Tea, Platter, Cocktails","Eden Villa, Dharkari Colony, Opposite Koregaon Park Annexe, Mundhwa Road, Mundhwa, Pune",73.9183474,18.5300034,https://www.zomato.com/pune/bashos-mundhwa,"₹1,600 for two people (approx.) with alcohol"
18888640,PIE - Pan India Eatery,"North Indian, Chinese, Maharashtrian, Desserts, Beverages",4.1,137,4.1,137.0,4.1,106,12noon – 12midnight (Today),"Relaxed Atmosphere, Family Place, Interior, Courteous Staff, Preparation, Decor","Butter Chicken Pie, Pie, Kulfi, Chaat, Drink, Starters","5/1 A/1 Shop -1, Ground Floor, Regent Plaza, Baner Pashan Link Road, Baner Aundh",73.7931218371,18.5522297704,https://www.zomato.com/pune/pie-pan-india-eatery-baner,"₹1,000 for two people (approx.) Without alcohol"
19852052,Skol,"North Indian, Fast Food, Oriental, Pizza, Continental, Beverages, Finger Food",3.9,111,3.9,111.0,4.0,28,12noon – 10pm (Today),"Best in Service, Fair Prices, Brunch, Attitude, Live Music, Vibe","Sunday Brunch, Cocktails, Cheesecake, Drinks, Starters, Pizza","797/3, Flat 1, Bhandarkar Institute Road, Shivaji Nagar, Pune",73.8335185871,18.5184322782,https://www.zomato.com/pune/skol-shivaji-nagar,₹800 for two people (approx.) Without alcohol
11842,Cream Craver,"North Indian, Street Food, Chinese, Beverages, Shake",4.3,1337,4.3,1337.0,4.1,2994,12noon – 10pm (Today),"Huge Place, Staff Behavior, Pocket Friendly, Seating Capacity, Sitting Area, Parking Space","Pav Bhajis, Makke Di Roti, Strawberry Cream, Dahi Puri, Tawa Pulao, Fruit Juices","Survey 157 A, CTS 1, Church Road, Opposite Dastur Co-Ed High School, Camp Area, Pune",73.8770873845,18.5211402656,https://www.zomato.com/pune/cream-craver-camp-area,₹600 for two people (approx.)
18624010,Maitricha Katta,"Fast Food, Sandwich, Beverages",4.1,157,4.1,157.0,4.2,1351,10am – 10pm (Today),"Variety Menu, Elegantly Decorated, Lip Smacking Food, Inexpensive, Cordial Staff, Casual Seating Area","Bombay Sandwich, Sandwiches, Corn, Cold Coffee, Pizza","577, Narayan Peth, Ramanbaug Chowk, Sadashiv Peth, Pune",73.8499615341,18.5163829791,https://www.zomato.com/pune/maitricha-katta-sadashiv-peth,₹300 for two people (approx.)
19226126,Chinese Express,Chinese,3.5,40,3.5,40.0,3.6,2116,"12midnight – 4am, 12:30pm – 12midnight (Today)","Excellent Packaging, Perfect Presentation, Yummy Food, Healthy and Delicious, Extensive Menu, Tamper Proof Packaging","Chinese Rice, Triple Fried Rice, Veg Manchurian Gravy, Chicken Schezwan Noodles, Chicken Manchow Soup, Lollypop","Survey 228, Plot 3 & 1, Part 1/12, Chatrapati Choupati, Wakad, Pune",73.771925,18.596001,https://www.zomato.com/pune/chinese-express-wakad,₹250 for two people (approx.)
12349,Aangan Veg Restaurant,"North Indian, Chinese, Street Food, Sandwich, Beverages, Shake",4.0,407,4.0,407.0,4.0,17.9K,11am – 11pm (Today),"Themed Decor, Good for Large Groups, Relaxed Atmosphere, Fancy Crowd, Portions, Contactless Delivery","Mosambi Juice, Boondi Raita, Chinese Bhel, Jeera Rice, Pav Bhaji","Survey 128/1, Shop 5, Building C/1, Katraj Dindayal Co-operative Society, Katraj, Pune",73.8534128666,18.455298413,https://www.zomato.com/pune/aangan-veg-restaurant-katraj,₹500 for two people (approx.)
18798965,Chulbul Dhaba,"North Indian, Chinese",4.0,253,4.0,253.0,3.6,2123,11:30am – 11:30pm (Today),"Themed Decor, Good for Large Groups, Packed on Weekends, Fair Prices, Large Servings, Ample Seating Area","Masala Prawn, Mughlai Chicken, Gavran Chicken, Mutton Handi, Chicken Kolhapuri, Panneer Butter Masala","Near Cosmos Bank, Baner Road, Baner, Pune",73.7896242365,18.5599235509,https://www.zomato.com/pune/chulbul-dhaba-baner,₹800 for two people (approx.)
12303,Dragon,"Chinese, Seafood",2.8,90,2.8,90.0,4.0,8878,11am – 11pm (Today),"Fast Delivery Service, Fusion Dishes, Prompt Delivery, Tamper Proof Packaging, Wonderful Presentation, Perfect Presentation","Masala Chicken, Chilli Chicken, Seafood, Buffet","Near Yashoda Park, D P Road, Aundh, Pune",73.8026054576,18.5629401327,https://www.zomato.com/pune/dragon-aundh,₹500 for two people (approx.)
6508047,Pind Punjab,"North Indian, Kebab, Chinese, Mughlai, Desserts",3.8,1006,3.8,1006.0,4.0,37.5K,11:30am – 11:30pm (Today),"Every Thing is Best, Quality and Quantity, Good for Large Groups, Gastronomical Experience, Nice Packaging, Good Value","Paneer Lababadar, Punjabi Chicken, Butterchicken, Authentic Punjabi Food, Boneless Chicken, Daal Makhni","Shop 103, Upper Ground Floor, Gera Park View Commercial Complex, Kharadi, Pune",73.9530713484,18.5545605718,https://www.zomato.com/pune/pind-punjab-kharadi,₹800 for two people (approx.)
19578868,24K Kraft Brewzz,"North Indian, Chinese, Mughlai, Pizza, Italian, Seafood, Desserts, Beverages",3.9,118,3.9,118.0,3.9,201,12noon – 12midnight (Today),"Very Good Service and Staff, Management is Good, Ambience is Delightful, Food was Wonderful, Fast Delivery Service, Finest Place","Belgian Wit, Pepper Prawns, Beers, Fries","Survey 18/2 A, Unit 4, 10th Floor, V-18 Building, Balewadi, Pune",73.775149025,18.5700006517,https://www.zomato.com/pune/24k-kraft-brewzz-balewadi,"₹1,900 for two people (approx.) with alcohol"
10792,Bliss Bakery & Cafe,"Bakery, Desserts, Cafe",4.0,371,4.0,371.0,4.0,4699,9am – 11pm (Today),"Coffee Date, Large Servings, Very Affordable, Tamper Proof Packaging, Bread, Hygiene","Cheescakes, Paneer Puff, Strawberry Cheesecake, Hot Coffee, Pastries, Cakes","Plot 28/29, Serial 63, Gurunanak Nagar, Salunkhe Vihar Road, Pune",73.9016349614,18.4788325271,https://www.zomato.com/pune/bliss-bakery-cafe-salunkhe-vihar-road,₹350 for two people (approx.)
19270490,The Break Room,"Bar Food, North Indian, Chinese, Continental, Fast Food, Shake",4.1,393,4.1,393.0,4.0,24,12noon – 12:30am (Today),"Amazing Food and Experience, Very Affordable, Sheesha, Ambience was Super Cool, Food Menu, Parking Space","Tandoori Gobhi, Veg Alfredo Pasta, Paneer Tikka, Starters, Rice","412,413,414, 4th Floor, Clover Hills Plaza, NIBM Road, Pune",73.90161316,18.4677635891,https://www.zomato.com/pune/the-break-room-nibm-road,"₹1,600 for two people (approx.) with alcohol"
13948,Punjabi Flavours,"North Indian, Mughlai, Chinese, Kebab",3.8,154,3.8,154.0,3.9,3346,Opens at 7pm,"Comfortable Seating Area, Reasonable Price, Prices, Good Food, Spicy, Quantity","Chicken Thali, Chole, Lassi, Gulab Jamun","S 6/2, Opposite BSNL Telephone Exchange, Kharadi, Pune",73.9417852834,18.5495613722,https://www.zomato.com/pune/punjabi-flavours-kharadi,₹500 for two people (approx.)
10105,Shiv Sagar,"South Indian, Fast Food, Chinese, North Indian, Mexican, Ice Cream, Shake, Beverages",3.7,714,3.7,714.0,4.0,1848,Opens at 7pm,"Reasonable Rate, Family Restaurant, South Indian Food, Decent Place, Location, Food Taste","Paav Bhaji, Falooda, Pavbhaji, Sizzlers, Masala Papad, Butter Naan","Shop 1- 4, Dealing Corner, Opposite Sambhaji Park, JM Road, Pune",73.8460106403,18.520248205,https://www.zomato.com/pune/shiv-sagar-jm-road,₹600 for two people (approx.)
18490444,Surya Sagar,"North Indian, South Indian, Chinese, Fast Food, Street Food, Beverages, Shake",3.0,329,3.0,329.0,4.0,1881,8am – 11pm (Today),"Efficient Service, South Indian Food, Good Quality Food, Portion Size, Decent Place, Location","Pav Bhaji, Dosa, Soup, Dessert","1, Anand Square, Opposite Symbiosis International University, Viman Nagar, Pune",73.9071462303,18.5650413152,https://www.zomato.com/pune/surya-sagar-viman-nagar,"₹1,000 for two people (approx.)"
11812,Rolls Mania,"Rolls, Mughlai, North Indian, Beverages, Fast Food",3.8,256,3.8,256.0,4.2,10.9K,10:30am – 12midnight (Today),"Elegantly Decorated, Inexpensive, Nice Crowd, Great Recommendations, Packing, Seating","Cheese Corn Roll, Iced Coffee, Chicken Popcorn, Wraps","Shop 1, Madhav Chambers, Near Shirole Honda Service Centre, Senapati Bapat Road, Pune",73.830238916,18.529106612,https://www.zomato.com/pune/rolls-mania-senapati-bapat-road,₹300 for two people (approx.)
6505933,"Incognito - Restaurant, Bar & Cafe","Italian, European, North Indian, Asian, Continental, Desserts, Shake, Finger Food",4.5,2183,4.5,2183.0,3.9,2030,11:30am – 11pm (Today),"Classy Ambience, Classy Place, Serving Size, Happy Hour, Fancy Place, Menu Options","Chocolate Dream, Chicken Cacciatore, Chicken Yakitori, Mushroom Salad, Nachos N Salsa, White Wine","F And B 25, Survey 21, Panchshill Business Park, Balewadi, Pune",73.7742615491,18.5704519556,https://www.zomato.com/pune/incognito-restaurant-bar-cafe-balewadi,"₹2,600 for two people (approx.) with alcohol"
18884222,Cafe Deja Vu,"Fast Food, Italian, Beverages, Shake, Desserts",4.1,346,4.1,346.0,3.2,1796,11am – 11:30pm (Today),"Not very Crowded, Pocket Friendly, Casual Seating Area, Low Price, Great Ambiance, Polite Staff","Coffee Toffee, Hot Coffee, White Sauce Pasta, Pasta, Mocktails, Shakes","30, NDA Pashan Road, Opposite Lantana Gardens, Bavdhan, Pune",73.780368939,18.5178107512,https://www.zomato.com/pune/cafe-deja-vu-bavdhan,₹650 for two people (approx.)
6507609,Cheesiano Pizza,"Italian, Fast Food, Pizza",3.9,503,3.9,503.0,3.9,6297,11am – 1am (Today),"Great Recommendations, Prompt Service, Great Taste, Friendly Staff, Quick Service, Good Ambience","Cheesy Blast, Sweet Pizza, Choco Lava Cake, Pasta","Shop 2, Survey 3/1/1/2, Speciality Business Center, Opposite DIMR College, Balewadi, Pune",73.7735356763,18.5745740212,https://www.zomato.com/pune/cheesiano-pizza-balewadi,₹500 for two people (approx.)
18586163,Upsouth,"South Indian, Fast Food, Beverages, Desserts",4.3,1802,4.3,1802.0,3.4,2502,6am – 11pm (Today),"Cute Little Place, Economical, Nice Location, Good Hygiene, Hygienic Place, Nice Crowd","Ghee Roast Masala Dosa, Ragi Dosa, Dosa Combo, Filter Kaapi, Mini Idlis, Filtered Coffee","Shop 21, Survey 169/1, Westend Plaza Building, Aundh, Pune",73.8073677197,18.5655237795,https://www.zomato.com/pune/upsouth-1-aundh,₹300 for two people (approx.)
11626,Brahma Pure Veg,"South Indian, North Indian, Street Food, Fast Food, Chinese, Beverages, Shake",4.0,663,4.0,663.0,4.2,18.2K,8:30am – 11pm (Today),"Outdoor Sitting, Pure Veg, Reasonable Rate, Comfortable Seating Area, Fancy Crowd, Good Options","Paneer Laziz, Veg Manchurian Dry, Vada, Masala Dosa, Sambhar, Masala Papad","S 39, House 2/139, Manikbaug, Wadgaon Bk, Sinhgad Road, Pune",73.8220420852,18.4738352483,https://www.zomato.com/pune/brahma-pure-veg-sinhgad-road,₹500 for two people (approx.)
10916,Global Punjab,"North Indian, Mughlai, Chinese, Malwani, Desserts",4.1,1661,4.1,1661.0,3.9,10.1K,11:30am – 11:30pm (Today),"Themed Decor, Food Delivery, Best Restaurant, Authentic Food, Nice Music, Awesome Service","Tangdi Mumtaz, Panneer Butter Masala, Chicken Lahori, Authentic Punjabi Food, Crispy Corn, Butter Naan","S-36, 2nd Floor, Seasons Mall, Magarpatta, Pune",73.9309991151,18.5190696987,https://www.zomato.com/pune/global-punjab-magarpatta,₹900 for two people (approx.) Without alcohol
11320,Shiv Sagar,"South Indian, Fast Food, Chinese, North Indian, Mexican, Ice Cream, Shake, Beverages",2.3,1020,2.3,1020.0,4.0,6314,9am – 10:30pm (Today),"Pure Veg, Prime Location, Seat, South Indian Food, Fast Service, Decent Place","Chinese Bhel, Pav Bhaji, Idli, Nachos, Roti, Pasta","Home 22, Survey 157, Near DP Road, Aundh, Pune",73.8055337593,18.5604142934,https://www.zomato.com/pune/shiv-sagar-1-aundh,₹600 for two people (approx.)
19133988,Brawny Food Company,"Healthy Food, Continental, Salad, Fast Food, Beverages",4.0,82,4.0,82.0,4.2,839,11am – 10:30pm (Today),"Healthy Food, Good Music, Customizable Food, Elaborate Menu, Good Quality, Quantity","Peri Peri Chicken, Brown Rice, Hummus, Pasta, Chicken","13/2, Konark Nagar Society, Viman Nagar, Pune",73.9109274745,18.5673665386,https://www.zomato.com/pune/brawny-food-company-viman-nagar,₹400 for two people (approx.)
18886852,Bubsterr's Bar & Kitchen,"Pizza, Hot dogs, Burger",4.0,73,4.0,73.0,4.0,407,12noon – 1:30am (Today),"Comfortable Seating Area, Great Value, Cozy Place, Wonderful Presentation, Hospitality, Perfect Presentation","Onion Rings, Cocktails, Burgers, Pizzas","6, Global High Street, Eon Free Zone, Kharadi, Pune",73.9522207528,18.5569809735,https://www.zomato.com/pune/bubsterrs-bar-kitchen-kharadi,"₹1,400 for two people (approx.) Without alcohol"
19625081,Momo's Corrner,"Momos, Beverages",3.9,100,3.9,100.0,4.1,921,12noon – 12midnight (Today),"Sanitised Service, Clean and Hygienic Place, Cooperative Staff, Nice Concept, Served Quickly, Mouth Watering Food","Momo Platter, Kitkat Shake, Momos, Shakes","Shop 13, Fountainhead Co-Operative Society, Kothrud, Pune",73.8217591122,18.5021205003,https://www.zomato.com/pune/momos-corrner-kothrud,₹300 for two people (approx.)
10110,Shraavan Restaurant,"North Indian, Chinese, Continental, Shake",4.0,369,4.0,369.0,4.1,3205,Opens at 7pm,"Decent Place, Quick Service, Food Taste, Good Ambience, Location, Food Quality","Malai Kofta, Tandoori Roti, Masala Papad, Soups, Starters, Biryani","Shop 567, 1145, Shivaji Nagar, Pune",73.844037205,18.530435095,https://www.zomato.com/pune/shraavan-restaurant-shivaji-nagar,₹800 for two people (approx.)
6508003,Mother's Kitchen,"North Indian, Chinese, Mughlai, Biryani, Beverages, Desserts",3.0,360,3.0,360.0,3.7,5334,Opens at 6pm,"Comfortable Seating Area, Family Place, Perfect Presentation, Proper Packaging, Contactless Delivery, Best Food","Deluxe Thali, Spring Roll, Jeera Rice, Chicken Handi, Dal Tadka, Chole","Shop 3, Tower B2, Blueridge, Phase 1, Opposite Neo Pro IT Park, Hinjawadi, Pune",73.7362636998,18.5793090297,https://www.zomato.com/pune/mothers-kitchen-hinjawadi,₹700 for two people (approx.)
10128,Wadeshwar,"South Indian, Sandwich, Fast Food, Maharashtrian, Beverages, Shake",4.1,2041,4.1,2041.0,4.3,4221,7am – 11pm (Today),"Healthy Options, Economical, Cozy Ambiance, Casual Seating Area, Inexpensive, Great Location","Molgapodi Idli, Paratha Bhaji, Ghee Idli, Rasam Wada, Corn Pattice, Cheese Onion Uttappa","Survey 1229/A, FC Road, Pune",73.8415108994,18.5187133157,https://www.zomato.com/pune/wadeshwar-fc-road,₹400 for two people (approx.)
6507886,Varuna Pure Veg,"North Indian, Chinese",3.8,175,3.8,175.0,4.0,4765,11am – 12midnight (Today),"Great Taste at Great Price, Great Food Great Service, Pure Veg, Comfortable Seating Area, Packed on Weekends, Wonderful Presentation","Sev Bhaji, Paneer Kadhai, Dal Fry, Chole, Hakka Noodles, Butter Naan","Shop 2, Survey 177/1/2, Yamuna Nagar, Near Apostrophe, Wakad, Pune",73.7634680048,18.6036973716,https://www.zomato.com/pune/varuna-pure-veg-wakad,₹400 for two people (approx.)
18349080,Reshma Bhurji Center,"North Indian, Chinese, Maharashtrian, Mughlai, Biryani",3.9,198,3.9,198.0,4.0,2738,11:30am – 11:30pm (Today),"Best Place, Tasty Food, Spicy, Prices, Good Food, Ambience","Ande Ka Funda, Double Egg Omelette, Bhurji Pav, Egg, Biryani","Bhalekar Chawl, Erandwane, Pune",73.8328818977,18.5090347398,https://www.zomato.com/pune/reshma-bhurji-center-erandwane,₹200 for two people (approx.)
18703540,The Crunch Affair,"Cafe, European, Desserts",4.5,466,4.5,466.0,4.2,3535,12noon – 11:30pm (Today),"Bang for the Buck, Cozy Ambiance, Great Recommendations, Theme, Cool Place, Concept","Paneer Makhani, Savoury, Butter Chicken, Rolls, Ice Cream, Dessert","Shop 6, Peshwa Garden Society, Near Dutt Mandir Chowk, Viman Nagar, Pune",73.9123470336,18.5651500128,https://www.zomato.com/pune/the-crunch-affair-viman-nagar,₹500 for two people (approx.)
12036,SP's Biryani House,"Biryani, Mughlai, North Indian",4.2,2263,4.2,2263.0,4.2,7397,Opens at 7pm,"Reasonable Cost, Ample Seating Area, Good for Large Groups, Relaxed Atmosphere, Best Places, Fast Service","Nalli Nihari, Mutton Biriyani, Prawns Koliwada, Gavran Chicken, Sol Kadi, Chicken Lollipops","1472, Opposite SP College, Sadashiv Peth, Pune",73.850360848,18.508236089,https://www.zomato.com/pune/sps-biryani-house-sadashiv-peth,₹800 for two people (approx.)
19276617,Bacharika- Rooftop Bar And Kitchen,"Chinese, North Indian, Continental, Middle Eastern, European",4.3,633,4.3,633.0,4.0,84,11:30am – 11pm (Today),"Loved it, Ambience is very Nice, Service and Quality of Food, Ambience was Super Cool, Outdoor Seating, Amazing Ambience","Drunken Chicken, Peri Chicken, Tiramisu, Mocktails, Cheesecake, Mushrooms","501, Survey 755/11, Floor 5, Mayur 11, Karve Road, Kothrud, Pune",73.8173968345,18.5026260343,https://www.zomato.com/pune/bacharika-rooftop-bar-and-kitchen-kothrud,"₹1,600 for two people (approx.) Without alcohol"
6505182,NH 37 Dhaba,"Chinese, North Indian, Bengali, Salad, Beverages, Desserts",4.2,2229,4.2,2229.0,4.2,3525,12noon – 12midnight (Today),"Different Ambience, Superb Ambience, Huge Place, Ample Seating Area, Comfortable Seating, Great Location","Kalla Mutton, Sizzler Brownie, Chilli Prawns, Authentic Bengali Food, Masala Chaas, Gajar Halwa","Range Hill Corner, Ganeshkind Road, Pune University, Pune",73.834403716,18.5388005816,https://www.zomato.com/pune/nh-37-dhaba-pune-university,"₹1,200 for two people (approx.)"
19560877,Qwik O'Byts,"Wraps, Chinese, Biryani, Rolls, Fast Food, Sandwich",3.9,111,3.9,111.0,3.7,428,Opens at 6pm,"Best in Service, Comforting Atmosphere, Clean and Hygienic Place, Served Quickly, Chinese, Best Food under Best Budget","Gravy Roll, Rolls, Sandwiches, Biryani, Rice","Shop 04, Shivdatta Complex, Baner Main Road, Baner, Pune",73.7814502046,18.5639123818,https://www.zomato.com/pune/qwik-obyts-baner,₹300 for two people (approx.)
